date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-uniswap_v1_protocol,forecasted_TVL_opchain-uniswap_v1_protocol
2024-10-02 00:00:00,77.17565281056245,110.86833269993947,28.67414055411915,0.0001184761776447373,0.0,909503117.0029186,6852839.922139047,7674817.5753817465
2024-10-03 00:00:00,88.51931223489093,121.01944332668788,42.01919167573326,0.00021627983671520756,0.0,840615056.4865397,7021631.319464308,7285011.20085746
2024-10-04 00:00:00,95.74737142763131,66.5380315714966,71.68833849209653,0.00011746950276922157,0.0,1231145139.351664,6349144.618680057,7428500.712587711
2024-10-05 00:00:00,77.70957571269777,83.18466201069603,45.3405271880638,0.00014771030470608782,0.0,1957882164.8778713,6663587.692579111,7851871.763994028
2024-10-06 00:00:00,95.64882891258466,114.75258574173445,56.561911174100885,0.00015235862076311304,0.0,915814678.1420738,6883877.873897692,7739850.512608348
2024-10-07 00:00:00,82.77486575101808,113.4352069481737,56.53834358131981,0.0001458493370270208,0.0,927565354.0850552,6249921.805983809,6954900.277341612
2024-10-08 00:00:00,72.6227176102297,92.50614244241878,56.37223012885757,0.00020456782262480842,0.0,706500922.6536307,6572804.652815636,7397206.911632129
2024-10-09 00:00:00,134.53393120326604,90.09598732711045,67.8404091615314,0.0002377075664548041,0.0,854487465.5464294,7634263.168192926,8275879.075455516
2024-10-10 00:00:00,37.59973501459288,57.52727118459964,53.057355767105555,0.0002502270970176332,0.0,1282980388.6500123,6870428.893135478,7895463.701748239
2024-10-11 00:00:00,94.08953012713512,84.14866431557783,52.68780944153215,0.0001295348695499709,0.0,501996537.68407357,6506913.334220993,7627337.274027809
2024-10-12 00:00:00,68.33258781445255,91.37875884508404,59.84286447057897,0.00014825637698605816,0.0,1036594254.9062054,7212014.655829476,7275985.555971781
2024-10-13 00:00:00,67.18798236805364,66.27932351634627,58.632298412474185,0.00024195493543865203,0.0,1438646318.7301643,6863991.528981019,7959247.375905074
2024-10-14 00:00:00,79.26043579664614,54.38517673944502,76.46085114582822,0.00025881324413628794,0.0,1853738995.340862,6848074.733785562,7812763.859733751
2024-10-15 00:00:00,93.08819845487737,63.63890650032648,45.402250990281004,0.0003348653553380548,0.0,1522039298.2876103,6811639.282178852,8760303.492064115
2024-10-16 00:00:00,90.77274883700163,62.496319468809546,75.76578781626924,0.00016275800805417892,0.0,1138745737.3174238,7248259.344588679,8755393.254422706
2024-10-17 00:00:00,88.56954428759539,72.80910295004732,54.602654958948186,0.00011274806974606007,0.0,1846065053.0023782,6548832.282569974,7998313.230765465
2024-10-18 00:00:00,71.19192912438804,70.01102341204536,47.34902351783693,0.00016694664494738755,0.0,1487855550.3831675,6810983.105429174,8117545.094080097
2024-10-19 00:00:00,99.25574303313398,44.356674112455465,70.20656626473152,0.00014472026532987998,0.0,1364963031.9837196,6830698.313769865,8165801.640947863
2024-10-20 00:00:00,124.00759985205963,71.14261498136808,51.42807096313258,0.00014949732239068238,0.0,1165195293.1205168,6796296.081972699,8230892.688141697
2024-10-21 00:00:00,79.85637131388798,72.92493468064619,49.42640109410731,0.00021599740543583483,0.0,995324429.0863552,7106765.82823542,8334190.309910563
2024-10-22 00:00:00,72.20555581728578,47.12996421795264,60.85321146514053,0.0002197203490982185,0.0,1706477030.664932,6692478.203165594,7555420.03142999
2024-10-23 00:00:00,88.20932101258859,65.84905743363859,45.09386015928927,0.00021540461911297157,0.0,936807733.2710656,6650799.0294906655,8335202.833702648
2024-10-24 00:00:00,44.64100883302866,37.63782811251405,37.74123993418456,0.00013903709213248781,0.0,1449323349.6971512,6953360.863066725,7203789.78410391
2024-10-25 00:00:00,75.96009719176176,107.56617631112645,51.954838168040986,8.897992360900582e-05,0.0,1726409489.9924057,6421546.706831806,7927889.104147608
2024-10-26 00:00:00,69.78312410333409,102.8107413520226,62.97394511675146,0.0002814681733661349,0.0,1376641553.2620845,7037231.551007844,7504277.478778941
2024-10-27 00:00:00,55.0281803145418,89.99608598345488,58.41215688710188,0.00013846347122514651,0.0,902670522.894302,6145561.837968195,7754197.558188026
2024-10-28 00:00:00,90.46785069187537,67.21393037054008,52.843829617888375,0.000191606456481509,0.0,1352358885.3036416,6250737.12105743,7461433.797541151
2024-10-29 00:00:00,77.71653654803862,90.2833241378086,58.039912914722755,0.00022622586451953288,0.0,1858130489.1913118,6435047.766464609,7358950.371577565
2024-10-30 00:00:00,76.89381346232736,92.36910267826012,53.27224043781772,0.00014492443377509697,0.0,1054823420.7266158,6140437.999688038,7403414.976998042
2024-10-31 00:00:00,99.02668371205507,63.37046400492555,41.499263814779134,0.00018085615632527116,0.0,1290565430.3580322,6616933.362219115,8166188.569556176
2024-11-01 00:00:00,107.79090239745793,75.09144819380448,46.56350922421219,0.00021484736363080583,0.0,1247474034.755044,6395681.703848539,7605214.203612202
2024-11-02 00:00:00,87.48577381949391,99.51830934734845,64.06838229078302,0.0001465415969133256,0.0,2159989044.902934,6538390.3346320195,7583474.0103667965
2024-11-03 00:00:00,144.07127825048698,49.73417623040464,28.353192672264125,0.0002505508357470816,0.0,1171387579.6064007,6840596.375508611,7512284.952328462
2024-11-04 00:00:00,98.48906073223786,89.76819075248473,37.239988647361535,0.0001419384969480414,0.0,2021273517.9480038,6681974.68415726,7342730.99698098
2024-11-05 00:00:00,58.69799916642619,87.63937557625634,62.09566624694178,0.0002939934025365169,0.0,1543712197.1260374,6461214.31498174,7107393.979865575
2024-11-06 00:00:00,137.19790832349668,73.3126833299085,70.6463570679615,0.00016584188931352225,0.0,761768445.729754,6227306.86796738,7593412.115024172
2024-11-07 00:00:00,120.3263530746822,60.84691456128672,37.13717910582701,0.0002510728718163109,0.0,1066502026.7010016,5650528.583534533,8108962.313292546
2024-11-08 00:00:00,114.78113285740189,123.19050361636083,44.74850022001859,0.00022067778230622904,0.0,718642669.857934,6763650.708088981,7952617.870225577
2024-11-09 00:00:00,178.23141598592557,55.31550009473111,82.0309439415834,0.00023612405601165098,0.0,1130423354.0482545,6827140.513603445,7807524.736362315
2024-11-10 00:00:00,56.22784098904367,98.2967292591964,58.922050152731146,0.00022274339513164736,0.0,944505774.0167708,6152923.378238146,8094560.158648257
2024-11-11 00:00:00,159.7099779255264,71.04650818126147,60.227066806065245,0.0002929377780067635,0.0,774919314.2872744,6089235.767383879,7599845.126187763
2024-11-12 00:00:00,72.34961468959105,49.11629587849557,69.94404200548884,0.00025120836738124587,0.0,1538046131.4210958,5803188.778347554,8838669.145024972
2024-11-13 00:00:00,82.61204699987381,62.10254290192884,76.55650591271122,0.0001799578024607899,0.0,1076367703.2895222,5817000.924180486,8240550.847954083
2024-11-14 00:00:00,69.78702472052035,78.26190842194995,61.644532785753285,0.00022621459256336285,0.0,1731193574.2833085,6064627.668689501,8558621.179491261
2024-11-15 00:00:00,108.28852197228717,75.14825944693388,43.25804269949363,0.0002619070874951882,0.0,1716866724.093654,5760855.504837149,8832762.39169136
2024-11-16 00:00:00,100.44691242968112,61.69397179489947,47.2189049174803,0.00017639698074929704,0.0,1111177440.0562344,5737254.865233186,8651649.586758131
2024-11-17 00:00:00,91.35219489170235,69.68268921333767,49.75929792519049,0.00019665877657027553,0.0,1503630766.211784,6186503.177678301,8643760.620660173
2024-11-18 00:00:00,136.64098813839496,52.11881357709656,63.24063686082736,0.000168746497098162,0.0,1130671117.3585625,6268454.140462427,8014601.104559019
2024-11-19 00:00:00,139.20746412222422,58.41537858389899,59.478894318393195,0.00025747705887269566,0.0,1503611949.427566,5910745.18495402,8915827.090219699
2024-11-20 00:00:00,120.60892548707886,75.52659526460589,46.28019296755127,0.00020917976268119333,0.0,1718861844.2440138,6109342.974734571,8396230.34418483
2024-11-21 00:00:00,127.98571342363155,72.54296888998762,56.29920846146579,7.935605724330498e-05,0.0,2184853018.6316166,5729189.441519703,7627082.083196924
2024-11-22 00:00:00,96.1060892835695,64.95661900151559,51.8931646694923,0.00019461305446562014,0.0,1237892542.0633283,6218049.207004352,8595693.388735551
2024-11-23 00:00:00,38.634163530662015,38.84693444966335,55.760176360790545,0.00011632336184287355,0.0,617915081.9318076,5988458.90138848,8187354.685796194
2024-11-24 00:00:00,106.39204666172861,94.69865250366118,51.26519473248699,0.00030486978502440126,0.0,797660835.840719,5965846.282859562,7845491.651446766
2024-11-25 00:00:00,108.97458587398845,150.3091562706886,60.17884135420825,0.0001688759119894765,0.0,377842015.5962539,6113634.132553063,9387652.612720998
2024-11-26 00:00:00,96.60901957762354,88.74962102719995,41.65089742409858,0.00015703656721996595,0.0,455331796.38779885,6271976.924815903,9183104.161385873
2024-11-27 00:00:00,81.39836526172432,108.7823515739404,38.95553806076416,0.00022961626788199044,0.0,1092083379.0225084,5954452.030594763,9065486.697353419
2024-11-28 00:00:00,71.4944160029108,85.64982878822752,51.89839056983862,0.00018691852655121816,0.0,918018635.2715373,6412311.044301747,8936751.765262675
2024-11-29 00:00:00,107.36080465813765,73.23953776613479,45.008794889257004,0.00028502633960569726,0.0,653856401.4475893,5872091.25832398,9139706.519280808
2024-11-30 00:00:00,100.15533767372939,72.05700803291823,39.71046292998984,0.00023475802300656075,0.0,1034110542.9354521,5629697.752627042,10055490.19776449
2024-12-01 00:00:00,86.06824710178431,57.61035317809598,68.88118233119036,0.00025514732163767965,0.0,1207883974.7068756,6035613.026855264,10411399.41703617
2024-12-02 00:00:00,59.207104235440525,68.22834824014711,75.05046851410836,0.0002216904955289792,0.0,1013228336.8632698,5533431.851045317,9423592.153159121
2024-12-03 00:00:00,99.91727779587022,82.21536013263271,28.67107368921365,0.000219730767435022,0.0,865755889.6224742,5542516.747503496,9140482.12390943
2024-12-04 00:00:00,99.75092192693495,85.09883149027544,43.398916434174396,0.00022360787299234024,0.0,1076185579.8940823,5854534.128815716,9427973.82282437
2024-12-05 00:00:00,102.81918656576688,93.80679148090678,71.87550030255369,0.00021811347349715544,0.0,1495398684.3772585,5898306.266796999,9639403.376578849
2024-12-06 00:00:00,83.68953678595518,131.42624998478658,60.884587141796324,0.0002150071153131939,0.0,456060893.20075256,5977927.121139012,9876512.139947616
2024-12-07 00:00:00,112.40075192240235,99.84106216835846,47.97005551599682,0.0001952179471543121,0.0,967861445.9405029,5834965.621785884,10758110.119011708
2024-12-08 00:00:00,71.46368942499409,97.73305125339675,41.145049650494684,0.00016824550584558788,0.0,775134978.3826176,6031746.291828388,9932602.681364873
2024-12-09 00:00:00,75.25582095419344,55.51060222087778,62.0467507486449,0.00020373824433159296,0.0,1063078444.8369279,6449461.699556862,10049278.382939432
2024-12-10 00:00:00,73.30123020206503,87.42432396584181,75.14104941421135,0.00011067146659153086,0.0,1380552436.4359932,5603110.1948473975,8647332.11900807
2024-12-11 00:00:00,95.70410468842005,63.41568308945016,58.44079087894555,0.00017685805555355644,0.0,749748688.0324063,5795069.296222008,9539712.640382426
2024-12-12 00:00:00,126.970888856411,81.53454212424595,102.24440556608158,0.00017422067781378955,0.0,1347674089.2367826,5878899.642690043,9158748.904332068
2024-12-13 00:00:00,94.16552539574668,99.76454575492662,57.95524367866438,0.00023933732752612263,0.0,1064544764.022014,6472385.222457586,9593893.872762132
2024-12-14 00:00:00,116.66763987804883,90.86786226205963,63.769526302047566,0.00024067845352298184,0.0,1540400442.9597082,5907668.581554931,10376480.124199133
2024-12-15 00:00:00,155.36796066970462,85.84104876132658,55.71217605070126,0.00021983461896430602,0.0,704475205.9648136,5590588.19140168,8767531.921291849
2024-12-16 00:00:00,106.65379301892447,53.98742495197751,53.04536373344323,0.000236000152112965,0.0,1400967302.181044,6043726.094322407,10464373.26207856
2024-12-17 00:00:00,124.87623928699438,96.12485317322573,39.741322531143936,0.00024087168990625355,0.0,1422135786.530536,5947521.850785857,9914682.69955692
2024-12-18 00:00:00,104.27733899358905,56.77830457413523,56.164162306667265,0.00018638018991689174,0.0,987317168.427455,5933197.365242456,9660424.757801775
2024-12-19 00:00:00,87.21192682242386,86.20080996973368,77.51517618224187,0.00023770406607822434,0.0,804149824.5419468,5890183.467644046,9107283.497286193
2024-12-20 00:00:00,59.272295136502024,54.29358541969046,75.80170528076616,0.00032020005924047855,0.0,1421010608.7174459,5601717.545955443,8999268.433652533
2024-12-21 00:00:00,67.94998290495745,74.37492965146039,68.13266514018024,0.00020359226883010092,0.0,1419777709.0691874,5604149.916819119,8126239.167123526
2024-12-22 00:00:00,38.657830610491466,79.69331679613798,83.67731935297223,0.0002230653789319389,0.0,1107493158.3141885,5867392.532836554,8195145.7560644
2024-12-23 00:00:00,83.57699332554526,53.181684757564,59.86489497116276,0.00020446728779955698,0.0,804422396.5528015,5866222.570462728,8725735.73611661
2024-12-24 00:00:00,72.96411276894011,65.59190876420185,77.93778779551573,6.368400178804617e-05,0.0,2263484945.775994,6191185.99441828,9095131.177460868
2024-12-25 00:00:00,102.191516217849,80.72348758329233,58.00943512248673,0.00023135877645250624,0.0,1257889818.4012368,5727890.237112222,9467151.568962764
2024-12-26 00:00:00,100.60171881334149,96.86455610644607,59.958293223186246,0.00024103692269444673,0.0,1294298676.7070625,5595987.67550375,8313126.058976699
2024-12-27 00:00:00,80.67927753397889,63.194195387233755,56.084156382369905,0.00022355918751990937,0.0,2105608550.7664015,6108518.616288821,8669389.202157091
2024-12-28 00:00:00,82.47387042936232,73.97387132539245,38.764811417443475,0.00023975004758135495,0.0,1670819184.3538265,6215985.902996897,8232750.22759948
2024-12-29 00:00:00,99.31559421426077,69.09263534420904,50.79401308019773,0.0001944632458155858,0.0,1272370674.4380898,5760736.161989638,9191118.225801485
2024-12-30 00:00:00,55.12536525014836,66.97011777406459,34.59558550067173,0.00022371597609168427,0.0,750668801.8657491,5684597.039232506,8770121.853245834
2024-12-31 00:00:00,83.50519947578051,78.48914910317963,38.79523677962226,0.0001483508907946676,0.0,1265016821.2014725,5820279.20317587,8470653.899247836
2025-01-01 00:00:00,105.32151281809598,73.73253598044187,34.93418887518689,0.00018305045234909165,0.0,1286110328.5021877,6174464.5992078325,8542796.040392997
2025-01-02 00:00:00,51.58656095375641,101.00728348335988,26.887801254296367,0.00016841212084400196,0.0,1544865904.14768,5654485.896850277,8827899.691864045
2025-01-03 00:00:00,97.87185538907922,81.32871969395646,50.782503423210194,0.00019471505072774563,0.0,1288737278.9435263,5838773.151130863,9031153.072087672
2025-01-04 00:00:00,79.37519086303993,93.77353362803967,52.613719945581344,0.0002465346569407472,0.0,672941907.3949995,6159728.852288589,8813107.41071675
2025-01-05 00:00:00,82.8191284690285,64.90694524697778,43.13893877150179,0.00017184699492756643,0.0,1161575766.3654153,5669606.471087228,8901302.525296295
2025-01-06 00:00:00,111.2920334393788,57.29567383876558,72.29536395499515,0.00019374105761657816,0.0,1385415931.5470486,5824358.749234268,9346390.797046429
2025-01-07 00:00:00,96.88123332146348,89.9547357289458,37.32476333234209,0.0002158753167702858,0.0,1082030101.6030498,5707820.736926128,9585961.391302302
2025-01-08 00:00:00,90.11491073262668,59.09398992749842,35.99814491561057,0.00017497325315801783,0.0,1301023509.6650527,6254723.415925786,9131969.49172695
2025-01-09 00:00:00,95.47135232178799,67.90196365919645,48.35971041493634,0.00022142377607994843,0.0,897183017.4933703,5266317.550103054,9551289.089186775
2025-01-10 00:00:00,72.30218223988257,91.61211063960081,44.274655877997,0.00023306866425584427,0.0,1251756114.4398136,5854952.607004715,8153574.383995175
2025-01-11 00:00:00,80.91840964587254,78.52629882159415,34.07400867949701,0.00021490680905945193,0.0,979992932.7069193,5374676.875785228,9119031.400605729
2025-01-12 00:00:00,92.18607098074172,109.89741884561776,48.5029156070021,0.00018336003525715086,0.0,741664543.8855733,5494609.476247942,8052933.727684432
2025-01-13 00:00:00,120.02009475437147,99.51157359715499,43.04279102871464,0.0001648860270917839,0.0,894519980.6064038,5774199.261406512,8695180.327361496
2025-01-14 00:00:00,79.04262876060066,53.30255603361508,60.942021269750775,0.00023384488421221547,0.0,997549715.2584071,5773454.9754805565,7707123.496496444
2025-01-15 00:00:00,91.36000800016745,85.92793698204886,73.37400775399645,0.00021436916680021322,0.0,675330851.8839284,5742134.438968816,8505511.376079017
2025-01-16 00:00:00,119.5254541120187,74.69589169258919,31.729304354524523,0.00014291008065036694,0.0,1169911662.5687816,5574755.428339438,8512723.295276195
2025-01-17 00:00:00,75.13898958597525,108.62645518264056,62.663022061805336,0.00019826482582398306,0.0,1811499487.8496068,5574765.979672073,9456111.20030983
2025-01-18 00:00:00,124.42129602510276,76.62086093107844,59.272720326082116,0.0001715345399818699,0.0,1222569284.2541306,5555113.531291612,8879616.169700557
2025-01-19 00:00:00,139.6587625425699,87.09106785428041,53.462168444506126,0.0002662594334587921,0.0,1176850721.1551533,5902130.1076395,8735498.505110785
2025-01-20 00:00:00,92.92837954987472,79.31251576176297,32.79704050313218,0.00017963740597733174,0.0,1605144348.5598655,5732750.294018236,8534463.013781408
2025-01-21 00:00:00,129.2210917300404,68.12087103739808,57.87316786044947,0.00030339905768347447,0.0,1091321629.7167642,5546037.097494953,8465147.275750559
2025-01-22 00:00:00,95.10275616397881,77.79491620987727,68.66939067175096,0.00017679585321382253,0.0,1087839692.9214582,5574073.764377927,9079845.986624463
2025-01-23 00:00:00,59.86431802258212,108.96158278742271,49.76760472259375,0.0001676500707371701,0.0,419273846.43861115,5873750.36517369,9027358.111319272
2025-01-24 00:00:00,115.94227081547602,105.43311337015838,35.221507639043836,0.0002644609014489396,0.0,871452214.4612758,5850597.22503919,8733680.062454991
2025-01-25 00:00:00,120.64341036166437,74.44984744493502,32.39340738797007,0.0002447057958906294,0.0,1037842823.8334663,5560225.637534897,8454740.97486932
2025-01-26 00:00:00,135.01487697085722,79.57937662013143,80.92272454463287,9.067498629004275e-05,0.0,1003038262.5619149,6344059.793670625,8483120.695285441
2025-01-26 02:51:47,119.59189475905305,97.97357545157574,74.98711112914093,0.0002324111818486646,0.0,990299390.4311142,5513183.516701731,
2025-01-27 00:00:00,123.26282699088169,81.90245917999796,61.58412064147109,0.00014054968276444208,0.0,643466502.6084948,,
2025-01-28 00:00:00,134.54098823398138,40.02624833965363,61.4198376093009,0.00014234423671457676,0.0,1196431538.1185272,,
2025-01-29 00:00:00,90.00439328586467,58.15585860266599,67.11837846313767,0.00019271521271823613,0.0,929207339.2004135,,
2025-01-30 00:00:00,96.522344318133,81.53838066951862,57.497980945633124,0.00022148520011733037,0.0,1040063874.118469,,
2025-01-31 00:00:00,125.61839378070222,60.492497620269525,52.080038929916896,0.00018938492152543882,0.0,505688396.1763904,,
2025-02-01 00:00:00,103.86635489204699,92.71816604976134,70.29917843547429,0.00013401622028207276,0.0,303349947.0408162,,
2025-02-02 00:00:00,107.4212787671472,71.1916634243107,59.40237598906834,0.00010923337965835989,0.0,269155351.93475723,,
2025-02-03 00:00:00,82.9917276804596,75.4409012782501,70.46194110662432,0.0001591274491348384,0.0,646459649.6208407,,
2025-02-04 00:00:00,73.24239556481719,80.96957094427829,66.13896060046723,0.00015315727731933824,0.0,1137117787.5819383,,
2025-02-05 00:00:00,74.69438073897656,48.63031682758019,62.83690792749852,0.00023767379731147543,0.0,1045808376.8114034,,
2025-02-06 00:00:00,114.7063657163586,102.2626589919976,62.26797775901507,0.00021733806609556644,0.0,935208279.2563877,,
2025-02-07 00:00:00,91.10080376035236,110.35871935999725,83.94189557799719,0.0001848936785830601,0.0,774595700.3539119,,
2025-02-08 00:00:00,107.95935267461377,89.41318578993423,54.465416644419314,0.0003059346992010632,0.0,612564044.2066668,,
2025-02-09 00:00:00,98.14788821719816,32.90801260184625,68.72142143342235,0.00014682257579551515,0.0,1469252771.815362,,
2025-02-10 00:00:00,118.47385509054797,82.80976004729872,74.4084282659214,0.0001961900271160706,0.0,739295119.2382523,,
2025-02-11 00:00:00,95.30841695501549,95.32444881145294,55.526573009271104,0.00015458468407887805,0.0,863145098.4892164,,
