transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2025-01-02,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,0x16779885375d32e7327fade91f91b5a722bb5cf4,4.0,2.0,3e+16,6.098212074526e-06,1.0,3e+16
2025-01-25,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-26,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-27,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-28,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-29,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-30,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-01-31,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-01,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-02,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-03,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-04,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-05,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-06,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-07,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-08,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-09,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-10,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
2025-02-11,0x16779885375d32e7327fade91f91b5a722bb5cf4,0.0,0.0,0.0,0.0,0.0,3e+16
