,id,recipient,time,name,status,profile_name,profile_url,metadata_name,metadata_website,project_type,category,address_type,address,chain_id,chain,auto_validation,passed_auto_validation
0,0x66076854e0f9ce49078c76ee39e2e9fae61a8526f406961eb85a8bba931d7dab,0xE4EE538019673501F4B75de5aF5CC073Ec0A1487,1724860607,0x,approved,ewokafloka,https://warpcast.com/ewokafloka,0x,https://0x.org/,App,DEX,contract,0xdef1c0ded9bec7f1a1670819833240f027b25eff,8453.0,Base,OK,True
1,0x5a587244ecf18246e881cda06bac1ece7c0995bb2faf303f967d450f3500afdc,0x0000000000000000000000000000000000000000,1724723573,1001 raisons,approved,kawz,https://warpcast.com/kawz,1001 raisons,https://www.sound.xyz/medmc/releases,Creator,Art NFTs,mintingWallet,0x8f59aa0f586d6d941152b9075b344cdc42e9b024,,All Superchain,OK,True
2,0xc3d1a57ca75f8416819fd0e7158c85a224a30962ad2070911269f5ad0f80841c,0x258a3790639F0dC736eAF5b8817706417C656a47,1725717115,1BITCUDA,pending,cudaoutofmemory,https://warpcast.com/cudaoutofmemory,1BITCUDA,https://zora.co/@cudaoutofmemory?collection=zora%3A0x56414969a0a2f6462e9f1804c04c6b9e2357cd21,Creator,Art NFTs,mintingWallet,0xd0966b2d8d48e057105afa7a1b84bf1188fb00f0,,All Superchain,OK,True
3,0x9f6404eed4cb04fd2a0513887bb13c0ccc29dc9439cce5b183baf28e82af6110,0x72bA95D9701B0aE496AB4320010a43a764905b1b,1724763747,1 Million Dream,pending,armin,https://warpcast.com/armin,1 Million Dream,https://zora.co/collect/zora:0x97c756b5509b50b264800254bfc18b63ed74ee3a/1,Creator,Art NFTs,mintingWallet,0x72ba95d9701b0ae496ab4320010a43a764905b1b,,All Superchain,OK,True
4,0x83343ef2cd78008735dd4f7d0de520b8678ee818fac3a485c7dfcd39feb34078,0xFA1aFC4534fc9F80a552e61Dd04CD8A172c821a6,1724762469,2021go in Web3,pending,jaxo,https://warpcast.com/jaxo,2021go in Web3,https://2021go.xyz,Other Application,Other Category,N/A,,,,Review - Other Category,False
5,0x04febf678f481608dff4e6c47794f76cb7f7d9dc115c3107981d826422d029b9,0x5de2B5B72A0b49f7D4490a1fEF61Afa8415971F5,1725618177,3d Frogy Wonder,pending,pasbanam,https://warpcast.com/pasbanam,3d Frogy Wonder,https://warpcast.com/pasbanam,Creator,Art NFTs,mintingWallet,0x5de2b5b72a0b49f7d4490a1fef61afa8415971f5,,All Superchain,OK,True
6,0xb63db82a86fbc5a86bbc7e2254ea1cceda0dbb4eb1bade74ff3b4b14d3b07530,0xcaa77C8c52c7F0a37DB1A663Dd910Ee444dAB441,1724766267,3D Nouns Lego,pending,racikkopi,https://warpcast.com/racikkopi,3D Nouns Lego,https://ai-memecoins.xyz/mimi,Creator,Art NFTs,mintingWallet,0xb1abf1039323f248514594a5ed1aef4f4fc95823,,All Superchain,OK,True
7,0x4e54e363b30e880eecd7d2e81b98ab814cac0960e6e0a2a454ad6e0e63a1e4c9,0x49000B54784C0359A9ed744a5f3505d39043e451,1724768259,4844,pending,blooh,https://warpcast.com/blooh,4844,https://zora.co/collect/zora:0x90cf58c7991e47bfa4a4e8497a751ac0b7f4d1d4/1,Creator,Art NFTs,mintingWallet,0x49000b54784c0359a9ed744a5f3505d39043e451,,All Superchain,OK,True
8,0xc6ef0dcb93e384cec4e159c7c53e218455eddb16c00d6e12cf525811a4debcf8,0xA89946F00052Bc385B3121b45420316a7cE20E60,1725643215,5050IO,pending,kingsimpa69,https://warpcast.com/kingsimpa69,5050IO,https://50-50.io,App,Donations,contract,0x0ce9a74dc442b8b7dc4b3edd5833cad8ac52afb9,8453.0,Base,OK,True
9,0x95a39de3420f5e6a7c2b9b38f37f6ec48cf1d53bbe321f101358b8029a4e5a0a,0xD9bFBC709DA3e481E469AF815265fBD1BC4ae31f,1724762013,50MM Collective,approved,raven50mm,https://warpcast.com/raven50mm,50MM Collective,https://linktr.ee/raven50mm,Creator,Other Media NFTs,mintingWallet,0x4b4324bcc6db9380abbbbd20b24a16c11fb5b38a,,All Superchain,OK,True
10,0x0d9957d5b0802c372624b35145aa72953e0ddcfacf286d67418ebf213c5d844c,0x0000000000000000000000000000000000000000,1725288949,777 Enjoy,approved,kawz,https://warpcast.com/kawz,777 Enjoy,https://zora.co/collect/zora:0xee9dcb1227ca8913a72336bdf7f15149e48e8de8,Creator,Community & Curation,mintingWallet,0x5c67c59c850afb2fb2aace4c3e03a222b992266c,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
11,0xfa2c16628be9d4427125760c7400f902f8b6214f625550913ae069de4259ec58,0x381CC779761212344f8400373a994d29E17522c6,1724768899,7GRAMZ,pending,xtinct,https://warpcast.com/xtinct,7GRAMZ,https://zora.co/collect/base:0x64057cd74b91db426a1844604e9c49845ce08959/1,Creator,Other Media NFTs,mintingWallet,0x381cc779761212344f8400373a994d29e17522c6,,All Superchain,OK,True
12,0x5c4c98b7c8512498dce82785480171aa43d8083e6f99cda04a3c6b8960328f09,0xdE3975723d5dE76070Ca2169aB8716e48b3B4b81,1724722961,8~bît NWSTNDS,pending,trevortraynor,https://warpcast.com/trevortraynor,8~bît NWSTNDS,https://newsstands.xyz/,Creator,Art NFTs,mintingWallet,0x164c3df08784171e0c4b61b7682263371f1eeb74,,All Superchain,OK,True
13,0xfdbf71818035ecce287ed0105d4ba8958f2a728daea6d591cd8cfa74ea521a43,0x0000000000000000000000000000000000000000,1724724745,Aave,approved,kawz,https://warpcast.com/kawz,Aave,https://app.aave.com/,Other Application,Lending,N/A,,,,Reject - Missing/invalid address,False
14,0x024c706878b58b4e992b0d85e48c27e6cd9264bd1350e128c28b81676c5f726a,0x71306dbdCD14b1770CeEC15dE46bB9E9c1f61022,1724766787,AAWH,pending,cosmicbagelsart,https://warpcast.com/cosmicbagelsart,AAWH,https://linktr.ee/aawh.art?fbclid=PAZXh0bgNhZW0CMTEAAaZGiy3vQ7IAItaG4kkggPyeVhStQXbO3QLN1tB4gq28DKwrTChrbB_-5RA_aem_iVZajGJujh1s7mI3cMgn8Q,Creator,Art Marketplace,mintingWallet,0x4625ba2b59336cf499907e46c22e60a38d9202e0,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
15,0xe6fc7bc05f1cb9184a437a468ecfda00cdd7b09e9d0901d0376a0b7bb47304ec,0x6826Ba168776251688D4E3a6C4AC430CF4F185A8,1725055589,Abandon ,pending,farazelahian,https://warpcast.com/farazelahian,Abandon ,Http://www.farazhaviballahian.art,Creator,Art NFTs,mintingWallet,0x6826ba168776251688d4e3a6c4ac430cf4f185a8,,All Superchain,OK,True
16,0x5a7cb06009e8923c4d3abeda891a0e87c9887f1b90460a8fcb06c6670112f1f8,0x57D2f26Fc927423cfcd0f41282CF1574E138208c,1724761649,Abdull rahman,pending,ssyaipurrahman,https://warpcast.com/ssyaipurrahman,Abdull rahman,https://charmverse.io/ssyapulrahman,Other Application,Other Media Marketplace,N/A,,,,Reject - Missing/invalid address,False
17,0x64eb476fd537411519a718799ea764ac5bf2ab1b309fe5d2b38ec6ea46a7f978,0x39FbCFAfb35272936Aaea73c85A3231Cd50C9ebB,1724769661,Abisrungkad,pending,abisrungkad,https://warpcast.com/abisrungkad,Abisrungkad,https://abisrungkad.com,Other Application,Art Marketplace,N/A,,,,Reject - Missing/invalid address,False
18,0x2f8d891fd750000f4400e1ca96f29da239c2951484e4dedb9e767c6b57fd2d07,0x626E26f7C54A8f7b88215d32ccC8ad42E05eeb0B,1724766541,Academy,pending,metawavestudio,https://warpcast.com/metawavestudio,Academy,https://mentalwealthacademy.framer.website/,Creator,Community & Curation,contract,0x01e86534f550c62e0908ae5aea0c933a8a0875ec,8453.0,Base,OK,True
19,0x77843cae47d8dbf907526a8ffca65da4ad25cf0cb9a007f3c3a98d877e5b0334,0x0C8a1408B3EAB2E90C933da7b1d968D040515eeD,1725809263,AceTCG,pending,acetcg,https://warpcast.com/acetcg,AceTCG,https://acetcg.xyz/,Other Application,Gaming,N/A,,,,Reject - Missing/invalid address,False
20,0xd1e2f68b0e69e9e8c64167a458b99566e2204e7eccf2103c80cac2ede53ef9aa,0xfFBe87856ebcA31143A59b88Db2726E773BE7194,1724724813,Adltix ,pending,syakira72,https://warpcast.com/syakira72,Adltix ,https://adltix.com ,Other Application,Other Media Marketplace,N/A,,,,Reject - Missing/invalid address,False
21,0x43e0d4a528a1467ecf0a40555417ebab70338d0cacc179184e110cd6e2c4a3ef,0x2eA49C863BE976ee9c10CB8EF382757E48F0b9e5,1724723955,Adventure Begins,approved,chompcoin,https://warpcast.com/chompcoin,Adventure Begins,https://magiceden.io/launchpad/base/adventure_begins,Creator,Art NFTs,mintingWallet,0x2ea49c863be976ee9c10cb8ef382757e48f0b9e5,,All Superchain,OK,True
22,0xb8056b25864b8ece66f9ab3421b7f527f86592cb534ac30472f59a97daadf5c8,0xc687f7c9BDfF8d40cF4f789FA105f7dCF0771d6a,1724724269,Aerodrome Finance,approved,aerodrome,https://warpcast.com/aerodrome,Aerodrome Finance,https://aerodrome.finance/,App,DEX,contract,0x940181a94a35a4569e4529a3cdfb74e38fd98631,8453.0,Base,OK,True
23,0xb8b7c9f36af3ebeb35cc3a7de457012014177ad6f2c8c5266e4d50be2ed879d0,0x47C322EC78fA2db2a9EfCE64D82B0d4Fb82f2945,1725073845,Afrik Arts,pending,jerryb,https://warpcast.com/jerryb,Afrik Arts,https://zora.co/@afrikiarts,Creator,Art NFTs,mintingWallet,0x8f87d1feefa305a453174982df870fa93ebe2175,,All Superchain,OK,True
24,0x995e7ef75884e1c36f6b0d9d78ebe09f63be8072bbae1f86acb70ca119d08d8e,0x0000000000000000000000000000000000000000,1725300603,A Green Optimism,pending,kawz,https://warpcast.com/kawz,A Green Optimism,https://zora.co/collect/zora:0xbacb8df1ea84f2d2826bd017996cf5b3e6b59164/1,Creator,Art NFTs,mintingWallet,0x6216525b4107bca9e83fe302605ff2d81fa36992,,All Superchain,OK,True
25,0x16059768171e75e141cd4fc7f0428be34c43fb2f14789eefac1551ea8b72d656,0x617077F8762990c5Cb25378aA357AA14BF4c74d8,1724995915,Ahmad,pending,ahmad456677,https://warpcast.com/ahmad456677,Ahmad,https://warpcast.com/ahmad456677,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
26,0x4fcc8cc17faba5ea06dd638ca6a9e78bc9269e8c52ac5f0ad715f0cbfb9ac29c,0x980F5aC0Fe183479B87f78E7892f8002fB9D5401,1724725563,AI Frames Creator,pending,dappykit,https://warpcast.com/dappykit,AI Frames Creator,https://mini.web4.build/demo,Other Application,Frames,contract,0x02e4227ed20379db2999511609b8e2b28f73f0e0,10.0,OP Mainnet,Review - Farcaster App,False
27,0x18fd1e70af50fb1bdf84e13d4686dbd9fc8f5def79f816f0c016c10165c75c53,0xf1a871aF236eC0Da070C3b09302270Ccf4E35794,1724765611,AI,pending,yogi0xf1,https://warpcast.com/yogi0xf1,AI,https://ai.com,App,Real World Assets,contract,0xf1a871af236ec0da070c3b09302270ccf4e35794,8453.0,Base,OK,True
28,0x6f5b1aca46cd8eed3035a93a800f6d0b25940a0d498c61a0b51e66d9a19e49eb,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725035021,Air3,approved,kunggalot,https://warpcast.com/kunggalot,Air3,https://air3.app,App,Art NFTs,contract,0x38f56a88a9ecd523086804f43bdf881b8403107a,185.0,Mint,OK,True
29,0x40e30ee3a134272f2a4300af3c3691121250ef034eba6be4af5903c119d5a560,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725035507,Air3 NFT on Base,approved,kunggalot,https://warpcast.com/kunggalot,Air3 NFT on Base,https://air3.app,Creator,Art NFTs,mintingWallet,0x3cd76a3e1ae288c11459b986362ff2f63ba0a379,,All Superchain,OK,True
30,0x04005fd596a7fc09bb9b352dd974cb741f1185eb677ae5f751d6881c236ad86d,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725971117,Air3 NFT on Blast,pending,kunggalot,https://warpcast.com/kunggalot,Air3 NFT on Blast,https://air3.app,Creator,Art NFTs,mintingWallet,0x3cd76a3e1ae288c11459b986362ff2f63ba0a379,,All Superchain,OK,True
31,0xd55919fb446d41a25e08a85102cf7c400c78deb335f54529a190762c532aff4e,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725035947,Air3 NFT on Cyber,approved,kunggalot,https://warpcast.com/kunggalot,Air3 NFT on Cyber,https://air3.app,Creator,Art NFTs,mintingWallet,0x3cd76a3e1ae288c11459b986362ff2f63ba0a379,,All Superchain,OK,True
32,0x64043460dbb0f21dfbb8163d7e46a82ab2630ff60cd5c862b763a668609d8549,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725036455,Air3 NFT on Mode,approved,kunggalot,https://warpcast.com/kunggalot,Air3 NFT on Mode,https://air3.app,Creator,Art NFTs,mintingWallet,0x3cd76a3e1ae288c11459b986362ff2f63ba0a379,,All Superchain,OK,True
33,0xa552ceaa9ba2c175421cc70c11b3488e0f66a2713dd6931bbde1125fe60f9233,0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,1725036121,Air3 NFT on Optimism ,approved,kunggalot,https://warpcast.com/kunggalot,Air3 NFT on Optimism ,https://air3.app,Creator,Art NFTs,mintingWallet,0x3cd76a3e1ae288c11459b986362ff2f63ba0a379,,All Superchain,OK,True
34,0x9123880ee46cc10ef4b9c0912f1a5445e19d13621e2ddc067312821d0ed03e3b,0x49000B54784C0359A9ed744a5f3505d39043e451,1724768443,Air3 on Base,pending,blooh,https://warpcast.com/blooh,Air3 on Base,https://air3.app,Creator,Art NFTs,contract,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,8453.0,Base,OK,True
35,0xc03104f0878b4aeb1dcbd5395076e2e8b846b6e113e434322705c61c63be622e,0x6048ac7Bb25389994AE13EC9aD40cdDFdc33Dc0A,1725297111,Airdropers,pending,blockduck,https://warpcast.com/blockduck,Airdropers,https://warpcast.com/blockduck,Creator,Airdrop,mintingWallet,0x6048ac7bb25389994ae13ec9ad40cddfdc33dc0a,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
36,0xd651c69c3ae3cf9cec6701f3fc4f97b99cf8419b8a42c334e1ea931778b072f3,0x6048ac7Bb25389994AE13EC9aD40cdDFdc33Dc0A,1725296981,Airdrop Hunter,pending,blockduck,https://warpcast.com/blockduck,Masks Community,https://warpcast.com/blockduck,Creator,Airdrop,mintingWallet,0x6048ac7bb25389994ae13ec9ad40cddfdc33dc0a,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
37,0x4af9e7e5da0f125c1a9c69585750726b6f7d9dc10ddc67bdcb5e833651238ddb,0xDFc6A4d94BAadEA8279b557aD6b75c8cd7439Cd9,1725292335,Aldirch,pending,aldrichdaren,https://warpcast.com/aldrichdaren,Aldirch,https://charmverse.io,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
38,0x3044da3bed9285fe5a60fb8c8d683fef35182b087e08ecfcd764d1542daccfc7,0x0000000000000000000000000000000000000000,1725262029,Alesha OP,pending,kawz,https://warpcast.com/kawz,Alesha OP,https://charmverse.io/lesha,Other Application,Real World Assets,N/A,,,,Reject - Missing/invalid address,False
39,0x021273795994e7caca4eca83dbadc84f7b70e5a77022c7e26607449e41bc20b1,0x7F3ca6E52a13dEa3Cd583F00039B827DF811120b,1724761489,Alexiy,pending,gas01,https://warpcast.com/gas01,Alexiy,https://brokenbartender.com/blogs/news/bartender-quotes,Other Application,Airdrop,N/A,,,,Reject - Missing/invalid address,False
40,0xa79a65136c580bb49a75aad69ce3f59cbf7dec265a2ea9a1f9c3e15d278ded24,0x908f23Be36C2447db79Df2aE3A8A21c079217546,1725441449,AlfaFrens,approved,alfafrens,https://warpcast.com/alfafrens,AlfaFrens,https://alfafrens.com/info,App,Community & Curation,contract,0x30e0b740acfb45b6edb9eed40094134f24d8f159,8453.0,Base,OK,True
41,0xf9c29c39bb18303c3ace0327447e9c1c9d2305681f49e8d74c7df30477ae7f14,0x3f08a8029BCa8AfF2e9C0b828F2a3485C620A644,1724764153,All About That Base,pending,monikanft,https://warpcast.com/monikanft,All About That Base,https://lynkfire.com/monika,Creator,Art NFTs,mintingWallet,0x21339e2ce5ce1d7a19a28e774513619c0c6259da,,All Superchain,OK,True
42,0xd889c4f101d434cb3bdc3bc80862c3148ea4412fdcb04e7a72973a753fcf77fc,0x830540B0750350b0e17c377c1Cc56b19b7AF4885,1724765055,All the Ink Ran Out While I Was Living,pending,demonego,https://warpcast.com/demonego,All the Ink Ran Out While I Was Living,https://mint.fun/zora/0x4171e395fd9bF8258DE42b14AA394c670cccDB2c,Creator,Art NFTs,mintingWallet,0x830540b0750350b0e17c377c1cc56b19b7af4885,,All Superchain,OK,True
43,0x6d60ca21be0f0029efcf2cc7d35c6a7faa1fc5c03e3ec2de429f8f28b3c86691,0xF1cc2f3047CD31eDAd0b35dE19B45830d2a4E281,1724761533,Alpaca,pending,alpaca,https://warpcast.com/alpaca,Alpaca,https://zora.co/tatyanasd,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
44,0xf126439beb3b5a2f98ad040a251dc820cffc1e80cc23eeb1599ec995e4ca1d67,0x9248c94F853cC4c2C067804C96BB15725Ebaf443,1725281363,Alucard,pending,alucaard,https://warpcast.com/alucaard,Alucard,https://alucard.com,Other Application,Gaming,N/A,,,,Reject - Missing/invalid address,False
45,0x45472ea9dbb575d6ba6c9c45133734c77138e6188f146c846cb88584d3f47be8,0x9D63038e7f74bc089eb38e61Be8Da937918900D6,1724978451,Amazing Hunt,pending,boredtown,https://warpcast.com/boredtown,Amazing Hunt,https://amazinghunt.app,App,Art NFTs,contract,0x0db19369d6d62237d065677cf05c1b0a1236bb0a,10.0,OP Mainnet,OK,True
46,0x423696dcaf1c1b9d6b340a179cfce271b43bb26284ac74916d02b8263804b074,0x508dd44Ff3404e618D430D4562C3773B073a5Ccc,1724724515,Ambassadors,pending,kylepatrick.eth,https://warpcast.com/kylepatrick.eth,Ambassadors,https://paragraph.xyz/@ambassadors,Other Application,Community & Curation,mintingWallet,0x508dd44ff3404e618d430d4562c3773b073a5ccc,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
47,0x2d74f8517f8e37e60c2cecdfb95622e244ec8eaa15e02844a6ea99991294e3e0,0x85983526FCB1ac1fB3889ced77Ba4ed1445Cf4C4,1724767033,ambonseaverse,pending,minangmulu,https://warpcast.com/minangmulu,ambonseaverse,https://ambonseaverse.io,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
48,0x29aa3bba49915a3b18cee49df7cf47cf9cc1378d920723be65bcb3a4864d1a19,0x0000000000000000000000000000000000000000,1725224503,Amin,pending,kawz,https://warpcast.com/kawz,Amin,www.baavaan.com,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
49,0x7d5e57081d728347d55e02ebf959c023e14ebee065d663449d9da9ee3c9e2a7b,0x723bEE2edd9595596a0CA2fa71ce505695735568,1724951407,A miracle in the taste of health,pending,pariisart.eth,https://warpcast.com/pariisart.eth,A miracle in the taste of health,https://linktr.ee/pariisart_eth,Creator,Art NFTs,mintingWallet,0x723bee2edd9595596a0ca2fa71ce505695735568,,All Superchain,OK,True
50,0x46be1fd60f81fbd6a372f3dc6aaa35f12cbeb01fc06af3ed4a2a46302be1c86e,0xc4A6B73AcaE5573d24551867332F8877C9767651,1724737483,Anatcrypto,pending,anatcrypto.eth,https://warpcast.com/anatcrypto.eth,Anatcrypto,https://www.youtube.com/@anatcrypto,Creator,Other Media NFTs,mintingWallet,0x4fba94363621a3b86417d6d0b2819583263a9bc0,,All Superchain,OK,True
51,0x83698d65a4987019bfca0ee104d813daf319e7dcd209604bdd8a9acadd74497f,0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,1724725219,Ancient Stars,pending,nimaleophotos.eth,https://warpcast.com/nimaleophotos.eth,Ancient Stars,https://zora.co/collect/base:0x93bb588fc1ac5d4bc45e1bc5a9eda60d2efe3925/1?referrer=0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Creator,Art NFTs,mintingWallet,0x2fb0e475f6d495dfdfd9176af9113f48f7687565,,All Superchain,OK,True
52,0x85c3ad2c0f8aae9ba409e34e0988590cdd3d9a78db5f9c3300ad601e0ed57e61,0xae20f0454cc764619489087FB7eF4c3e890062A0,1725260071,Ancollective: African Guild for Creative Talents + Web 3 Education,pending,nygilia,https://warpcast.com/nygilia,Ancollective: African Guild for Creative Talents + Web 3 Education,https://zora.co/@ancollective,Creator,Community & Curation,mintingWallet,0x8344d047332b3c8f5573fd54a87025c5e9409698,,All Superchain,Review - Applied with mintingWallet but is not in an NFT category,False
53,0x8558023665aaf1c7144c607e71bed07ead4717b5c47aed21a1c32bace643a912,0xae20f0454cc764619489087FB7eF4c3e890062A0,1725259315,Ancurated: Preserving Culture On-Chain,pending,nygilia,https://warpcast.com/nygilia,Ancurated: Preserving Culture On-Chain,www.ancurated.xyz,Other Application,Other Category,mintingWallet,0x1b44c859a41a57ba05e380b0eb803481ea342c74,,All Superchain,Review - Other Category,False
54,0x9070c57e990256f82224a3f2e4844f523205690ed5b656df54181a6a811f929b,0x0000000000000000000000000000000000000000,1724725481,Andriokey07 ,pending,kawz,https://warpcast.com/kawz,Andriokey07 ,https://charmverse.io/Andriokey07,Other Application,Real World Assets,N/A,,,,Reject - Missing/invalid address,False
55,0xac4c98f27875cc38df9a3a8d65582a389efdf172235a3178196c2818e02ddcd9,0xC020F3828f3B5F750E340F780380973fE85A0542,1724724935,Animal Rescue,pending,mhcrypto,https://warpcast.com/mhcrypto,Animal Rescue,www.niktam.com,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
56,0x142e0d5b89d32253b56bab74d78eccdc7eec99f773847160f5622a019b87f5e4,0xf34E807E14EF6DD029d2b5AaB992CA108c2E70ed,1724762427,Anime ,pending,rendyns,https://warpcast.com/rendyns,Anime ,https://warpcast.rendyns,Other Application,Channels,N/A,,,,Review - Farcaster App,False
57,0x8dd08b64f1bf5a4fe0d6150ea86994f7da1d08e4298dff2de2d449a4195abbaf,0x0000000000000000000000000000000000000000,1725422193,Anime Outcasts,pending,kawz,https://warpcast.com/kawz,Anime Outcasts,https://warpcast.com/~/channel/animeoutcasts,Creator,Art NFTs,mintingWallet,0x19d8da2674e8a025154153297ea3ab918debf96d,,All Superchain,OK,True
58,0xcf7aac02e1dcaf1921f65f59fbb6e656cca1b8da3bfb83ea69c6edb31c54ad51,0x08E0a3E752D1338c0F02b986B9504f1009a962ca,1724765597,ANOMALIES,pending,jeffmihaly,https://warpcast.com/jeffmihaly,ANOMALIES,https://jeffmihaly.com,Creator,Art NFTs,mintingWallet,0x08e0a3e752d1338c0f02b986b9504f1009a962ca,,All Superchain,OK,True
59,0xc77a01cf0ab741bb5d33773e6093aa584026e148397f22c33e2fb357bda3417d,0x66525057AC951a0DB5C9fa7fAC6E056D6b8997E2,1724722455,another member test,pending,mattcasey,https://warpcast.com/mattcasey,another member test,http://y.ai,Other Application,Betting & Prediction Markets,N/A,,,,Reject - Missing/invalid address,False
60,0xc98e475c2d6d444d92c9802ef4f7ef7a2bb2e98ea9783e5d677ad481af1f6f21,0x6cfbF06E8b6612B39333eA7c230208D1d178278d,1724886587,Another World,pending,jackie.eth,https://warpcast.com/jackie.eth,Another World,https://anotherworld.gg,App,Gaming,contract,0x56edafc97279c53a74c1c105abeebc79e0936c73,10.0,OP Mainnet,OK,True
61,0x7039d5a1f8253d021fc6fb80535ed3fb3a1828bf87253047dbbc127e21c833f8,0x381CC779761212344f8400373a994d29E17522c6,1724769375,ANTIDOTE,pending,xtinct,https://warpcast.com/xtinct,ANTIDOTE,https://www.sound.xyz/djlethalskillz/antidote,Other Application,Other Media NFTs,N/A,,,,Reject - Missing/invalid address,False
62,0xf8a4f14a041de9edea52c6bb4438db83e3628c99995957671b3084b32723b844,0x0000000000000000000000000000000000000000,1724768173,Aragon ,pending,kawz,https://warpcast.com/kawz,Aragon ,https://aragon.org/,Other Application,Other Category,contract,0x1b6632d1357d26055d6452e3b3bebd1c1d982e86,8453.0,Base,Review - Other Category,False
63,0x6c2055fcf064d103c27eaf3cb65e06ccebf3c740287cd46b2f6970b3dc92be52,0x01133c3834a96aDd681a9C9Ad3b2f955968ed60F,1725015049,ArbiLearn,pending,iabdulkarim,https://warpcast.com/iabdulkarim,ArbiLearn,https://arbilearn.club/,App,Community & Curation,contract,0x85ba183fb4c16d435b076dde459dafc8eff864d8,10.0,OP Mainnet,OK,True
64,0xcc9ac0cc10bc7457f0d7360f399f95c42cafcc08cdede0a1498940b3c3f89118,0x01133c3834a96aDd681a9C9Ad3b2f955968ed60F,1725014713,ArbiLearn,pending,iabdulkarim,https://warpcast.com/iabdulkarim,ArbiLearn,https://arbilearn.club/,App,Community & Curation,contract,0x85ba183fb4c16d435b076dde459dafc8eff864d8,10.0,OP Mainnet,OK,True
65,0x855b930c39eb78fe9ab6929f03dcab557ba3fed5600cdc87e4bc9539fa790ed5,0x0000000000000000000000000000000000000000,1724724419,Arcadia Finance,pending,kawz,https://warpcast.com/kawz,Arcadia Finance,https://arcadia.finance,App,Lending,contract,0xda14fdd72345c4d2511357214c5b89a919768e59,8453.0,Base,OK,True
66,0x26827c60cc090556d291ec52319b7fb04ce60d4b251aa26bdb51a074adc2eeec,0x85F15D0E945D96Cf43a9156BC6ff63f8821b904a,1724763439,arcitotti,pending,arcitotti,https://warpcast.com/arcitotti,arcitotti,Https://0x85F15D0E945D96Cf43a9156BC6ff63f8821b904a,Creator,Art NFTs,mintingWallet,0x85f15d0e945d96cf43a9156bc6ff63f8821b904a,,All Superchain,OK,True
67,0x1a6c1bd36432b0037b5c165ff1d76dd9a377cde5f81a71cfc476e7d82c54d37a,0x0000000000000000000000000000000000000000,1725280955,Argys,pending,kawz,https://warpcast.com/kawz,Argys,https://argys.com,Other Application,Other Media Marketplace,N/A,,,,Reject - Missing/invalid address,False
68,0x36e6c33abb6c420cb074ce7f520ba29cdcb2091a30fa4fc2c739c59becb07a4d,0x8948F73A61dFa51fCED0cF146db9FCa799Dd7323,1725291915,arleyaustin,pending,arleyy,https://warpcast.com/arleyy,arleyaustin,https://charmverse.io,Other Application,Art Marketplace,N/A,,,,Reject - Missing/invalid address,False
69,0x5122156ce0d6ac8c07d2a4b1d0d9090b70d4d0808dd8dfbb77f73ea4f1d2956a,0x0000000000000000000000000000000000000000,1724849899,Arrasartistic nft gallery ,pending,kawz,https://warpcast.com/kawz,Arrasartistic nft gallery ,https://linktr.ee/arrasartistic,Other Application,Art NFTs,N/A,,,,Reject - Missing/invalid address,False
70,0x8a2df55fe79e36f4ed78277937b28a2304cfde65f4c7af56054a22afad1d7c4a,0x05F5EB1f02aCB65dF6A2f0f6D7Ba36490eE2D693,1724768085,Arrotu,pending,arrotu,https://warpcast.com/arrotu,Arrotu,Https://Www.arrotu.com,Creator,Art NFTs,mintingWallet,0x6fb53031e2b3d7d4d6f7fad6d69952f87477bc82,,All Superchain,OK,True
71,0x89dff8d00183fd7a98b576262689aaeda6769a0a2d1b9c4553d1645f1e4686f0,0xcbc7d0Ff51D37b60ba741bF566496BBa53b5eea2,1724762155,art/acc,approved,metadiver,https://warpcast.com/metadiver,art/acc,http://artacc.com,Creator,Art NFTs,mintingWallet,0xcbc7d0ff51d37b60ba741bf566496bba53b5eea2,,All Superchain,OK,True
